tasks,DMMP-PR-TSA,DMMP-R-RL-AC,DPSO,Greedy-Nearest,PSO
30,0.37375309999333695,0.30392920004669577,21.30458549998002,0.00830889999633655,9.165428299980704
40,0.47092450002674013,0.8583448000135832,25.598681100003887,0.02623499999754131,11.753214200027287
50,0.44191789999604225,1.410905400000047,37.06553580000764,0.03286619996652007,14.280522500048392
60,0.7800372000201605,1.4946605999721214,46.495505500002764,0.0329492999590002,14.908033199957572
70,2.2823536000214517,1.3291476999875158,35.67870310001308,0.03730989998439327,16.216097399999853
80,1.0037086000083946,1.6591939999489114,68.80747980001615,0.0512068000389263,19.66357470001094
90,0.6627072999835946,1.7750323000364006,80.71699550002813,0.06670869997469708,22.470593100006226
100,2.9386364999809302,1.5968216999899596,94.1750713000074,0.0795155999949202,23.415236299973913
