uavs,DMMP-PR-TSA,DMMP-R-RL-AC,DPSO,Greedy-Nearest,PSO
3,0.6316726999939419,0.5846503000357188,37.441743700008374,0.010712199960835278,10.588198800047394
4,0.6521819999907166,1.5089961999910884,36.865438000008,0.0240953000029549,11.914384300005622
5,0.4534127999795601,1.7548336000181735,37.42269729997497,0.023893399978987873,12.984224200015888
6,0.5648496000212617,0.6643019000184722,39.615898600022774,0.03450110001722351,12.763594499963801
7,1.0950330999912694,0.7848329999833368,40.47646450001048,0.035258500021882355,15.155753900005948
8,1.0377469999948516,0.9145902000018395,40.057712999987416,0.052726399968378246,14.834213000023738
9,0.6343584000132978,0.8429566000122577,42.994945600046776,0.050672899989876896,15.499511300004087
